"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2014年7月17日","626.6","614.8","632.5","610.0","2.92K","1.92%"
"2014年7月16日","614.8","619.6","622.4","614.2","3.00K","-0.77%"
"2014年7月15日","619.6","618.3","624.4","617.3","3.69K","0.21%"
"2014年7月14日","618.3","628.0","629.0","616.1","2.55K","-1.55%"
"2014年7月13日","628.0","635.9","638.6","627.5","1.70K","-1.24%"
"2014年7月12日","635.9","632.9","638.6","625.9","3.43K","0.47%"
"2014年7月11日","632.9","618.4","633.6","616.1","3.12K","2.35%"
"2014年7月10日","618.4","623.0","625.0","611.7","3.61K","-0.74%"
"2014年7月9日","623.0","615.3","623.8","610.5","3.07K","1.25%"
"2014年7月8日","615.3","613.6","619.7","609.3","3.21K","0.28%"
"2014年7月7日","613.6","626.7","627.9","607.3","2.53K","-2.08%"
"2014年7月6日","626.7","623.0","629.4","622.7","2.70K","0.59%"
"2014年7月5日","623.0","624.0","627.8","619.7","3.25K","-0.16%"
"2014年7月4日","624.0","638.0","642.2","623.0","3.60K","-2.21%"
"2014年7月3日","638.0","645.7","646.4","633.6","4.01K","-1.19%"
"2014年7月2日","645.7","643.2","652.1","604.6","4.78K","0.39%"
"2014年7月1日","643.2","635.1","652.5","634.1","4.11K","1.27%"
"2014年6月30日","635.1","601.1","637.3","596.5","3.83K","5.67%"
"2014年6月29日","601.1","597.6","604.3","593.2","2.89K","0.59%"
"2014年6月28日","597.6","602.2","608.8","594.0","2.94K","-0.78%"
"2014年6月27日","602.2","582.7","603.9","580.1","3.39K","3.35%"
"2014年6月26日","582.7","568.5","582.7","565.8","4.15K","2.51%"
"2014年6月25日","568.5","588.8","589.6","566.9","3.09K","-3.45%"
"2014年6月24日","588.8","591.2","595.7","585.4","3.08K","-0.41%"
"2014年6月23日","591.2","603.6","604.7","582.9","2.65K","-2.06%"
"2014年6月22日","603.6","597.0","610.1","592.0","2.04K","1.10%"
"2014年6月21日","597.0","590.8","599.2","584.8","2.28K","1.06%"
"2014年6月20日","590.8","600.2","602.0","587.1","2.15K","-1.57%"
"2014年6月19日","600.2","606.2","612.6","598.7","5.60K","-1.00%"
"2014年6月18日","606.2","605.1","614.4","603.6","3.31K","0.19%"
"2014年6月17日","605.1","599.1","608.4","594.9","3.00K","1.00%"
"2014年6月16日","599.1","582.3","606.1","580.5","3.99K","2.88%"
"2014年6月15日","582.3","583.4","587.8","560.8","3.94K","-0.19%"
"2014年6月14日","583.4","610.3","613.8","563.7","5.00K","-4.41%"
"2014年6月13日","610.3","597.1","619.1","594.9","7.55K","2.21%"
"2014年6月12日","597.1","643.0","643.8","591.1","4.59K","-7.13%"
"2014年6月11日","643.0","655.6","663.0","642.3","3.80K","-1.93%"
"2014年6月10日","655.6","644.3","661.4","641.7","3.56K","1.75%"
"2014年6月9日","644.3","651.0","652.1","639.1","3.26K","-1.03%"
"2014年6月8日","651.0","651.7","658.9","648.7","3.31K","-0.10%"
"2014年6月7日","651.7","650.4","659.8","641.0","1.97K","0.19%"
"2014年6月6日","650.4","660.2","663.8","647.1","6.04K","-1.48%"
"2014年6月5日","660.2","638.9","665.4","635.6","2.76K","3.33%"
"2014年6月4日","638.9","669.4","669.8","602.1","5.60K","-4.56%"
"2014年6月3日","669.4","655.5","676.5","631.4","4.36K","2.13%"
"2014年6月2日","655.5","649.8","662.6","625.5","4.13K","0.88%"
"2014年6月1日","649.8","627.9","675.0","622.0","3.55K","3.48%"
"2014年5月31日","627.9","612.3","629.0","604.7","4.41K","2.54%"
"2014年5月30日","612.3","564.4","613.3","564.0","6.21K","8.49%"
"2014年5月29日","564.4","570.8","573.8","557.7","3.73K","-1.12%"
"2014年5月28日","570.8","570.1","581.8","562.6","3.57K","0.13%"
"2014年5月27日","570.1","582.0","586.2","555.3","3.35K","-2.05%"
"2014年5月26日","582.0","570.4","586.4","564.7","2.96K","2.03%"
"2014年5月25日","570.4","520.5","575.2","520.5","1.87K","9.60%"
"2014年5月24日","520.5","518.1","526.7","510.4","2.86K","0.46%"
"2014年5月23日","518.1","515.4","540.9","515.2","2.76K","0.53%"
"2014年5月22日","515.4","488.8","519.3","485.5","3.12K","5.43%"
"2014年5月21日","488.8","484.6","495.2","481.7","1.40K","0.88%"
"2014年5月20日","484.6","443.9","486.2","437.3","1.90K","9.16%"
"2014年5月19日","443.9","450.1","451.7","441.2","1.35K","-1.39%"
"2014年5月18日","450.1","452.8","454.0","449.0","1.45K","-0.59%"
"2014年5月17日","452.8","453.6","455.9","452.2","1.71K","-0.19%"
"2014年5月16日","453.6","448.1","455.1","441.9","1.76K","1.23%"
"2014年5月15日","448.1","442.6","450.0","441.5","2.17K","1.24%"
"2014年5月14日","442.6","433.9","444.3","433.9","2.20K","2.01%"
"2014年5月13日","433.9","438.2","442.3","432.7","2.65K","-0.98%"
"2014年5月12日","438.2","433.2","441.1","430.2","1.39K","1.15%"
"2014年5月11日","433.2","451.9","455.4","429.0","1.89K","-4.13%"
"2014年5月10日","451.9","445.5","459.5","441.4","0.45K","1.45%"
"2014年5月9日","445.5","441.1","455.8","438.5","2.27K","0.98%"
"2014年5月8日","441.1","446.5","455.5","439.5","2.54K","-1.22%"
"2014年5月7日","446.5","432.2","458.8","423.5","5.03K","3.32%"
"2014年5月6日","432.2","430.9","435.0","420.2","4.19K","0.31%"
"2014年5月5日","430.9","436.0","443.9","426.4","3.04K","-1.19%"
"2014年5月4日","436.0","438.6","446.6","428.8","3.37K","-0.59%"
"2014年5月3日","438.6","453.7","454.2","429.1","2.58K","-3.31%"
"2014年5月2日","453.7","460.1","463.4","442.0","3.38K","-1.40%"
"2014年5月1日","460.1","445.6","464.5","444.5","4.20K","3.25%"
"2014年4月30日","445.6","446.1","452.6","430.9","4.08K","-0.11%"
"2014年4月29日","446.1","441.9","453.8","430.7","3.72K","0.95%"
"2014年4月28日","441.9","443.2","451.1","420.8","4.54K","-0.28%"
"2014年4月27日","443.2","457.9","461.4","437.4","6.96K","-3.21%"
"2014年4月26日","457.9","464.5","468.7","448.6","6.89K","-1.43%"
"2014年4月25日","464.5","500.3","502.5","438.3","6.45K","-7.16%"
"2014年4月24日","500.3","487.3","507.3","477.2","4.23K","2.67%"
"2014年4月23日","487.3","487.9","510.0","482.3","4.74K","-0.13%"
"2014年4月22日","487.9","495.2","520.5","483.4","5.68K","-1.46%"
"2014年4月21日","495.2","498.5","524.7","490.7","7.35K","-0.67%"
"2014年4月20日","498.5","506.0","522.2","488.7","7.69K","-1.48%"
"2014年4月19日","506.0","485.5","516.9","473.2","8.38K","4.22%"
"2014年4月18日","485.5","502.0","512.2","472.0","8.36K","-3.28%"
"2014年4月17日","502.0","537.0","537.0","486.9","8.00K","-6.51%"
"2014年4月16日","537.0","526.4","549.0","496.1","8.06K","2.00%"
"2014年4月15日","526.4","478.4","526.6","466.4","8.00K","10.04%"
"2014年4月14日","478.4","427.6","497.8","420.1","7.62K","11.88%"
"2014年4月13日","427.6","437.6","454.1","409.9","4.97K","-2.30%"
"2014年4月12日","437.6","435.1","469.8","428.0","5.19K","0.58%"
"2014年4月11日","435.1","384.6","450.4","355.7","5.16K","13.13%"
"2014年4月10日","384.6","457.3","463.5","384.6","3.65K","-15.90%"
"2014年4月9日","457.3","466.6","479.7","451.1","3.88K","-1.98%"
"2014年4月8日","466.6","462.4","480.7","457.6","3.91K","0.90%"
"2014年4月7日","462.4","455.7","485.1","448.0","3.95K","1.47%"
"2014年4月6日","455.7","456.6","472.4","446.3","3.59K","-0.21%"
"2014年4月5日","456.6","444.4","461.2","439.4","1.16K","2.76%"
"2014年4月4日","444.4","436.3","456.5","415.5","2.57K","1.85%"
"2014年4月3日","436.3","424.4","448.7","386.7","4.02K","2.81%"
"2014年4月2日","424.4","463.5","480.3","409.3","4.38K","-8.43%"
"2014年4月1日","463.5","444.7","487.4","438.0","3.97K","4.23%"
"2014年3月31日","444.7","446.9","473.4","422.5","4.15K","-0.51%"
"2014年3月30日","446.9","477.1","479.0","424.0","3.86K","-6.33%"
"2014年3月29日","477.1","482.6","494.3","473.8","4.29K","-1.14%"
"2014年3月28日","482.6","460.5","515.0","453.8","4.11K","4.81%"
"2014年3月27日","460.5","562.5","567.8","460.5","3.78K","-18.13%"
"2014年3月26日","562.5","562.9","575.4","546.3","3.71K","-0.08%"
"2014年3月25日","562.9","567.6","569.7","550.4","3.87K","-0.82%"
"2014年3月24日","567.6","551.2","572.5","531.3","3.67K","2.98%"
"2014年3月23日","551.2","564.3","564.3","538.6","4.13K","-2.34%"
"2014年3月22日","564.3","549.6","570.0","537.2","3.77K","2.68%"
"2014年3月21日","549.6","566.0","587.4","540.2","3.82K","-2.90%"
"2014年3月20日","566.0","595.0","598.4","560.3","4.24K","-4.87%"
"2014年3月19日","595.0","598.9","607.1","590.1","3.58K","-0.66%"
"2014年3月18日","598.9","606.4","611.7","585.7","3.65K","-1.23%"
"2014年3月17日","606.4","619.1","622.5","602.7","3.58K","-2.06%"
"2014年3月16日","619.1","624.0","627.3","613.2","3.30K","-0.78%"
"2014年3月15日","624.0","614.0","628.8","609.2","3.46K","1.63%"
"2014年3月14日","614.0","625.0","631.2","610.6","4.00K","-1.76%"
"2014年3月13日","625.0","619.4","636.1","616.1","3.41K","0.91%"
"2014年3月12日","619.4","608.7","640.8","608.2","3.20K","1.76%"
"2014年3月11日","608.7","613.0","619.7","599.9","2.43K","-0.70%"
"2014年3月10日","613.0","627.0","633.7","594.7","2.63K","-2.25%"
"2014年3月9日","627.0","609.2","637.6","598.5","1.95K","2.93%"
"2014年3月8日","609.2","616.7","625.7","588.6","2.17K","-1.22%"
"2014年3月7日","616.7","648.3","655.2","600.3","2.34K","-4.86%"
"2014年3月6日","648.3","658.3","661.8","636.2","2.07K","-1.53%"
"2014年3月5日","658.3","661.8","666.0","636.8","1.26K","-0.54%"
"2014年3月4日","661.8","662.2","686.2","645.2","1.37K","-0.05%"
"2014年3月3日","662.2","544.6","695.4","545.4","1.26K","21.60%"
"2014年3月2日","544.6","557.4","562.9","541.5","0.83K","-2.30%"
"2014年3月1日","557.4","573.9","564.1","262.8","0.40K","-2.88%"
"2014年2月28日","573.9","596.5","599.0","570.0","0.51K","-3.78%"
"2014年2月27日","596.5","593.1","629.9","580.5","0.50K","0.56%"
"2014年2月26日","593.1","135.8","650.0","522.8","0.60K","336.84%"
"2014年2月25日","135.8","174.0","174.6","102.3","30.43K","-21.97%"
"2014年2月24日","174.0","310.2","316.9","131.9","95.12K","-43.90%"
"2014年2月23日","310.2","255.6","349.1","220.3","38.55K","21.35%"
"2014年2月22日","255.6","111.6","290.6","96.7","72.17K","129.11%"
"2014年2月21日","111.6","111.9","160.1","91.7","82.59K","-0.32%"
"2014年2月20日","111.9","261.5","271.6","109.2","102.18K","-57.21%"
"2014年2月19日","261.5","294.0","308.6","257.2","31.50K","-11.03%"
"2014年2月18日","294.0","272.3","370.1","248.3","48.88K","7.96%"
"2014年2月17日","272.3","299.8","411.2","263.4","51.44K","-9.18%"
"2014年2月16日","299.8","371.1","540.0","220.4","86.18K","-19.21%"
"2014年2月15日","371.1","427.7","447.9","310.1","50.62K","-13.24%"
"2014年2月14日","427.7","451.4","500.0","302.2","65.82K","-5.26%"
"2014年2月13日","451.4","531.1","549.2","451.3","28.94K","-15.00%"
"2014年2月12日","531.1","579.0","585.1","511.9","21.30K","-8.26%"
"2014年2月11日","579.0","582.6","609.7","550.2","16.73K","-0.63%"
"2014年2月10日","582.6","659.6","700.0","500.0","40.13K","-11.67%"
"2014年2月9日","659.6","648.8","694.1","622.5","19.89K","1.66%"
"2014年2月8日","648.8","695.7","719.3","632.1","22.88K","-6.74%"
"2014年2月7日","695.7","828.9","833.1","651.7","49.91K","-16.07%"
"2014年2月6日","828.9","904.5","908.8","800.9","18.60K","-8.36%"
"2014年2月5日","904.5","926.6","939.8","890.0","7.56K","-2.39%"
"2014年2月4日","926.6","931.7","949.1","900.8","4.61K","-0.54%"
"2014年2月3日","931.7","953.3","959.6","931.7","2.79K","-2.27%"
"2014年2月2日","953.3","940.4","959.4","934.4","1.58K","1.37%"
"2014年2月1日","940.4","938.8","969.2","927.8","4.37K","0.17%"
"2014年1月31日","938.8","941.4","954.7","924.6","4.31K","-0.27%"
"2014年1月30日","941.4","925.7","953.2","909.5","5.43K","1.70%"
"2014年1月29日","925.7","932.7","950.6","918.9","5.68K","-0.75%"
"2014年1月28日","932.7","943.5","972.6","911.7","10.41K","-1.15%"
"2014年1月27日","943.5","1,007.0","1,021.5","937.2","8.33K","-6.30%"
"2014年1月26日","1,007.0","961.0","1,038.1","950.7","13.07K","4.78%"
"2014年1月25日","961.0","916.5","978.4","915.9","8.18K","4.86%"
"2014年1月24日","916.5","944.2","949.5","902.9","6.20K","-2.92%"
"2014年1月23日","944.2","951.0","958.1","936.3","1.97K","-0.71%"
"2014年1月22日","951.0","962.2","973.9","935.0","4.78K","-1.17%"
"2014年1月21日","962.2","956.0","974.3","943.2","6.59K","0.65%"
"2014年1月20日","956.0","954.8","980.5","926.0","10.41K","0.12%"
"2014年1月19日","954.8","905.7","958.1","901.9","7.57K","5.42%"
"2014年1月18日","905.7","894.2","924.7","884.7","6.04K","1.29%"
"2014年1月17日","894.2","913.5","929.8","867.2","10.31K","-2.12%"
"2014年1月16日","913.5","941.2","955.5","910.5","5.10K","-2.95%"
"2014年1月15日","941.2","919.3","973.1","915.1","6.83K","2.39%"
"2014年1月14日","919.3","922.9","942.5","904.2","4.31K","-0.39%"
"2014年1月13日","922.9","939.8","949.2","879.9","10.13K","-1.80%"
"2014年1月12日","939.8","1,005.3","1,022.7","922.1","9.93K","-6.52%"
"2014年1月11日","1,005.3","957.8","1,010.8","935.0","11.18K","4.97%"
"2014年1月10日","957.8","937.0","964.8","905.9","6.35K","2.22%"
"2014年1月9日","937.0","938.8","964.6","866.5","14.42K","-0.20%"
"2014年1月8日","938.8","879.9","966.9","858.9","14.10K","6.70%"
"2014年1月7日","879.9","1,012.7","1,044.0","879.8","22.67K","-13.11%"
"2014年1月6日","1,012.7","1,014.7","1,093.4","964.7","23.08K","-0.21%"
"2014年1月5日","1,014.7","924.7","1,029.9","911.4","21.37K","9.74%"
"2014年1月4日","924.7","884.3","932.2","848.3","14.24K","4.57%"
"2014年1月3日","884.3","856.9","888.2","839.4","9.71K","3.19%"
"2014年1月2日","856.9","815.9","886.2","810.5","12.81K","5.02%"
"2014年1月1日","815.9","805.9","829.9","771.0","10.76K","1.24%"
"2013年12月31日","805.9","804.8","813.9","777.0","9.17K","0.14%"
"2013年12月30日","804.8","785.0","818.8","781.0","10.48K","2.53%"
"2013年12月29日","785.0","762.0","804.0","735.0","7.04K","3.01%"
"2013年12月28日","762.0","803.0","806.0","715.6","13.34K","-5.11%"
"2013年12月27日","803.0","802.0","836.8","767.9","13.89K","0.13%"
"2013年12月26日","802.0","707.3","829.6","707.2","23.53K","13.39%"
"2013年12月25日","707.3","702.8","710.0","673.9","5.34K","0.64%"
"2013年12月24日","702.8","713.2","729.9","666.0","10.95K","-1.47%"
"2013年12月23日","713.2","639.5","724.9","631.0","15.07K","11.53%"
"2013年12月22日","639.5","640.5","699.9","615.0","11.63K","-0.15%"
"2013年12月21日","640.5","650.0","690.0","610.0","14.73K","-1.46%"
"2013年12月20日","650.0","732.0","774.4","621.3","34.77K","-11.20%"
"2013年12月19日","732.0","541.0","746.0","522.4","45.76K","35.30%"
"2013年12月18日","541.0","715.0","717.0","454.9","110.50K","-24.34%"
"2013年12月17日","715.0","759.9","780.0","678.9","31.71K","-5.92%"
"2013年12月16日","759.9","919.9","924.9","714.0","41.33K","-17.39%"
"2013年12月15日","919.9","908.9","927.9","838.0","15.17K","1.20%"
"2013年12月14日","908.9","936.8","947.9","875.1","11.59K","-2.97%"
"2013年12月13日","936.8","900.0","989.9","882.1","17.37K","4.09%"
"2013年12月12日","900.0","919.9","941.0","839.5","9.91K","-2.17%"
"2013年12月11日","919.9","1,033.7","1,056.8","856.1","24.36K","-11.01%"
"2013年12月10日","1,033.7","919.0","1,067.7","912.0","22.10K","12.49%"
"2013年12月9日","919.0","804.0","980.0","787.7","27.63K","14.30%"
"2013年12月8日","804.0","697.0","829.0","653.0","31.21K","15.34%"
"2013年12月7日","697.0","845.0","896.0","576.0","97.66K","-17.51%"
"2013年12月6日","845.0","1,106.3","1,118.9","800.1","53.52K","-23.62%"
"2013年12月5日","1,106.3","1,237.6","1,239.9","870.0","58.44K","-10.60%"
"2013年12月4日","1,237.6","1,154.9","1,239.7","1,131.3","16.30K","7.16%"
"2013年12月3日","1,154.9","1,096.6","1,185.6","1,064.9","19.34K","5.32%"
"2013年12月2日","1,096.6","1,004.4","1,117.7","975.0","37.05K","9.18%"
"2013年12月1日","1,004.4","1,205.7","1,216.8","840.3","79.92K","-16.69%"
"2013年11月30日","1,205.7","1,206.9","1,232.9","1,150.2","15.10K","-0.11%"
"2013年11月29日","1,206.9","1,101.4","1,241.9","1,050.0","38.71K","9.58%"
"2013年11月28日","1,101.4","1,079.9","1,224.5","1,032.1","37.40K","1.99%"
"2013年11月27日","1,079.9","970.0","1,094.8","914.3","37.86K","11.33%"
"2013年11月26日","970.0","830.0","975.0","825.1","31.61K","16.86%"
"2013年11月25日","830.0","795.0","850.0","759.0","26.38K","4.40%"
"2013年11月24日","795.0","832.5","855.0","745.2","25.95K","-4.50%"
"2013年11月23日","832.5","802.0","890.0","799.5","21.31K","3.80%"
"2013年11月22日","802.0","764.9","822.0","682.3","30.15K","4.85%"
"2013年11月21日","764.9","638.0","784.3","595.2","38.73K","19.90%"
"2013年11月20日","638.0","645.7","650.0","453.3","91.59K","-1.20%"
"2013年11月19日","645.7","785.4","900.9","502.6","99.10K","-17.79%"
"2013年11月18日","785.4","528.3","787.9","522.0","72.07K","48.67%"
"2013年11月17日","528.3","462.0","536.8","457.0","26.72K","14.36%"
"2013年11月16日","462.0","433.9","476.9","428.0","19.14K","6.46%"
"2013年11月15日","433.9","433.4","457.9","413.0","28.13K","0.12%"
"2013年11月14日","433.4","434.9","447.5","402.5","31.41K","-0.33%"
"2013年11月13日","434.9","380.0","445.0","372.2","36.02K","14.42%"
"2013年11月12日","380.0","363.0","391.8","359.0","22.03K","4.70%"
"2013年11月11日","363.0","336.3","376.0","321.4","18.00K","7.93%"
"2013年11月10日","336.3","367.8","372.5","290.0","74.25K","-8.56%"
"2013年11月9日","367.8","355.0","395.0","340.0","49.91K","3.60%"
"2013年11月8日","355.0","309.6","358.0","308.0","44.63K","14.65%"
"2013年11月7日","309.6","264.1","324.2","263.6","86.13K","17.25%"
"2013年11月6日","264.1","251.3","272.5","251.4","38.82K","5.09%"
"2013年11月5日","251.3","238.2","258.9","229.0","45.10K","5.52%"
"2013年11月4日","238.2","224.0","239.0","221.9","18.06K","6.32%"
"2013年11月3日","224.0","211.7","226.9","212.1","12.27K","5.82%"
"2013年11月2日","211.7","213.4","214.9","211.0","4.88K","-0.82%"
"2013年11月1日","213.4","211.2","214.9","209.7","5.88K","1.07%"
"2013年10月31日","211.2","208.0","215.0","205.4","5.29K","1.52%"
"2013年10月30日","208.0","216.0","216.5","204.0","13.47K","-3.70%"
"2013年10月29日","216.0","206.9","216.5","204.2","10.02K","4.40%"
"2013年10月28日","206.9","206.9","209.8","200.4","11.07K","0.00%"
"2013年10月27日","206.9","188.6","207.8","188.9","13.16K","9.73%"
"2013年10月26日","188.6","197.9","198.4","187.0","12.09K","-4.71%"
"2013年10月25日","197.9","207.0","209.0","176.6","36.75K","-4.40%"
"2013年10月24日","207.0","228.0","233.4","175.3","96.75K","-9.21%"
"2013年10月23日","228.0","203.0","228.0","200.7","39.90K","12.31%"
"2013年10月22日","203.0","192.8","205.5","192.8","33.87K","5.30%"
"2013年10月21日","192.8","186.1","197.4","183.2","24.10K","3.59%"
"2013年10月20日","186.1","183.1","186.1","177.2","11.42K","1.61%"
"2013年10月19日","183.1","168.3","195.8","167.1","55.28K","8.84%"
"2013年10月18日","168.3","157.6","168.3","156.5","25.89K","6.78%"
"2013年10月17日","157.6","152.8","159.9","150.8","15.88K","3.12%"
"2013年10月16日","152.8","158.1","163.0","144.2","42.78K","-3.33%"
"2013年10月15日","158.1","151.4","158.1","150.6","15.73K","4.44%"
"2013年10月14日","151.4","147.5","153.7","146.0","29.99K","2.60%"
"2013年10月13日","147.5","142.9","147.6","141.5","16.17K","3.25%"
"2013年10月12日","142.9","140.1","143.1","139.4","11.02K","1.99%"
"2013年10月11日","140.1","140.4","141.9","138.9","7.25K","-0.22%"
"2013年10月10日","140.4","139.5","141.7","138.5","11.08K","0.65%"
"2013年10月9日","139.5","136.5","142.1","135.8","17.49K","2.21%"
"2013年10月8日","136.5","135.8","137.8","135.6","5.23K","0.51%"
"2013年10月7日","135.8","137.8","139.0","135.1","7.36K","-1.45%"
"2013年10月6日","137.8","136.7","138.0","134.1","4.89K","0.80%"
"2013年10月5日","136.7","136.8","138.0","135.3","5.00K","-0.09%"
"2013年10月4日","136.8","131.0","139.8","128.5","18.51K","4.45%"
"2013年10月3日","131.0","123.0","132.0","120.1","35.27K","6.50%"
"2013年10月2日","123.0","140.3","141.9","109.7","111.32K","-12.33%"
"2013年10月1日","140.3","141.9","144.4","139.4","9.57K","-1.13%"
"2013年9月30日","141.9","143.9","145.8","138.1","14.63K","-1.38%"
"2013年9月29日","143.9","142.5","145.8","141.4","18.10K","0.97%"
"2013年9月28日","142.5","138.9","143.0","138.0","13.66K","2.57%"
"2013年9月27日","138.9","137.1","142.7","134.8","27.14K","1.33%"
"2013年9月26日","137.1","135.0","139.0","134.7","6.54K","1.56%"
"2013年9月25日","135.0","134.8","138.0","134.7","9.52K","0.16%"
"2013年9月24日","134.8","133.4","136.6","132.5","8.58K","1.03%"
"2013年9月23日","133.4","134.0","135.0","132.0","6.00K","-0.45%"
"2013年9月22日","134.0","134.4","135.0","131.0","5.89K","-0.28%"
"2013年9月21日","134.4","133.8","136.0","132.0","5.09K","0.43%"
"2013年9月20日","133.8","135.1","137.3","131.0","11.05K","-0.92%"
"2013年9月19日","135.1","140.4","141.2","131.1","21.02K","-3.82%"
"2013年9月18日","140.4","139.1","142.0","139.0","9.49K","0.91%"
"2013年9月17日","139.1","139.4","141.4","138.0","9.64K","-0.19%"
"2013年9月16日","139.4","138.3","142.2","137.9","10.61K","0.81%"
"2013年9月15日","138.3","136.7","141.0","135.0","6.44K","1.16%"
"2013年9月14日","136.7","140.7","142.0","136.5","8.90K","-2.81%"
"2013年9月13日","140.7","139.4","145.6","137.8","20.12K","0.94%"
"2013年9月12日","139.4","142.1","145.5","137.5","20.53K","-1.94%"
"2013年9月11日","142.1","132.6","145.9","127.5","41.56K","7.15%"
"2013年9月10日","132.6","133.1","136.0","131.4","8.88K","-0.36%"
"2013年9月9日","133.1","126.3","137.5","124.0","29.69K","5.37%"
"2013年9月8日","126.3","129.0","129.9","124.1","7.35K","-2.07%"
"2013年9月7日","129.0","121.9","131.0","121.3","14.19K","5.82%"
"2013年9月6日","121.9","130.2","134.0","121.9","19.17K","-6.37%"
"2013年9月5日","130.2","132.5","138.0","127.2","27.03K","-1.74%"
"2013年9月4日","132.5","144.0","145.8","130.1","28.75K","-7.98%"
"2013年9月3日","144.0","144.0","148.9","142.2","17.00K","0.00%"
"2013年9月2日","144.0","146.0","148.5","142.1","10.65K","-1.38%"
"2013年9月1日","146.0","141.0","147.3","141.0","14.10K","3.55%"
"2013年8月31日","141.0","138.0","148.7","135.9","31.15K","2.15%"
"2013年8月30日","138.0","129.3","142.8","128.6","46.07K","6.75%"
"2013年8月29日","129.3","128.8","131.2","128.2","8.22K","0.42%"
"2013年8月28日","128.8","131.3","131.7","128.0","12.56K","-1.93%"
"2013年8月27日","131.3","120.1","133.0","120.0","53.85K","9.34%"
"2013年8月26日","120.1","122.1","123.0","119.9","11.44K","-1.67%"
"2013年8月25日","122.1","119.6","123.0","119.1","7.44K","2.10%"
"2013年8月24日","119.6","118.5","121.4","118.0","8.96K","0.92%"
"2013年8月23日","118.5","122.0","122.0","118.4","19.47K","-2.86%"
"2013年8月22日","122.0","123.3","124.5","120.5","13.96K","-1.05%"
"2013年8月21日","123.3","121.2","125.0","119.7","30.64K","1.73%"
"2013年8月20日","121.2","118.5","123.0","116.8","24.29K","2.28%"
"2013年8月19日","118.5","113.4","123.8","111.8","53.07K","4.52%"
"2013年8月18日","113.4","112.8","114.7","112.0","9.62K","0.56%"
"2013年8月17日","112.8","109.0","114.0","108.2","12.78K","3.45%"
"2013年8月16日","109.0","110.0","112.3","108.2","13.54K","-0.91%"
"2013年8月15日","110.0","112.6","113.3","108.8","15.86K","-2.28%"
"2013年8月14日","112.6","109.6","115.0","108.0","50.57K","2.70%"
"2013年8月13日","109.6","106.8","109.6","104.5","18.75K","2.61%"
"2013年8月12日","106.8","105.0","108.1","103.5","20.08K","1.72%"
"2013年8月11日","105.0","103.0","105.2","102.7","8.17K","1.94%"
"2013年8月10日","103.0","102.8","103.9","102.4","4.00K","0.19%"
"2013年8月9日","102.8","103.1","105.8","101.9","12.04K","-0.24%"
"2013年8月8日","103.1","106.0","106.7","101.0","24.02K","-2.77%"
"2013年8月7日","106.0","106.6","107.0","105.2","7.72K","-0.53%"
"2013年8月6日","106.6","106.7","107.5","105.1","13.41K","-0.15%"
"2013年8月5日","106.7","105.1","107.8","105.0","15.44K","1.52%"
"2013年8月4日","105.1","104.9","106.0","103.5","6.38K","0.16%"
"2013年8月3日","104.9","104.5","105.9","102.0","8.90K","0.43%"
"2013年8月2日","104.5","104.0","108.0","101.2","27.50K","0.48%"
"2013年8月1日","104.0","106.2","108.0","103.0","15.02K","-2.08%"
"2013年7月31日","106.2","108.0","111.7","103.6","45.50K","-1.62%"
"2013年7月30日","108.0","101.5","108.0","100.5","27.85K","6.39%"
"2013年7月29日","101.5","98.8","102.8","98.4","24.74K","2.73%"
"2013年7月28日","98.8","94.4","100.6","94.0","42.23K","4.64%"
"2013年7月27日","94.4","96.0","97.0","93.0","15.12K","-1.69%"
"2013年7月26日","96.0","96.9","97.5","96.0","11.15K","-0.96%"
"2013年7月25日","96.9","95.1","97.5","93.6","22.51K","1.96%"
"2013年7月24日","95.1","95.6","96.0","92.3","14.60K","-0.49%"
"2013年7月23日","95.6","91.6","97.1","91.6","24.61K","4.32%"
"2013年7月22日","91.6","92.0","92.0","89.8","9.10K","-0.43%"
"2013年7月21日","92.0","89.8","92.0","88.0","8.77K","2.43%"
"2013年7月20日","89.8","92.0","93.1","89.3","9.43K","-2.37%"
"2013年7月19日","92.0","90.1","95.2","87.6","27.68K","2.14%"
"2013年7月18日","90.1","98.5","98.8","86.2","59.50K","-8.56%"
"2013年7月17日","98.5","97.1","100.0","96.2","17.27K","1.44%"
"2013年7月16日","97.1","98.9","100.7","96.0","16.53K","-1.81%"
"2013年7月15日","98.9","94.4","101.9","93.1","34.51K","4.73%"
"2013年7月14日","94.4","98.3","99.0","92.9","12.34K","-3.97%"
"2013年7月13日","98.3","94.0","98.3","87.8","34.46K","4.61%"
"2013年7月12日","94.0","89.0","104.2","88.0","101.55K","5.63%"
"2013年7月11日","89.0","88.0","90.7","85.0","35.57K","1.11%"
"2013年7月10日","88.0","76.7","89.8","75.5","60.07K","14.73%"
"2013年7月9日","76.7","76.0","78.3","72.5","32.52K","0.92%"
"2013年7月8日","76.0","76.5","80.0","72.5","58.99K","-0.65%"
"2013年7月7日","76.5","69.7","77.0","66.6","42.95K","9.82%"
"2013年7月6日","69.7","68.5","75.0","66.8","41.04K","1.69%"
"2013年7月5日","68.5","80.0","80.6","65.4","91.06K","-14.42%"
"2013年7月4日","80.0","78.9","84.3","72.0","63.55K","1.46%"
"2013年7月3日","78.9","90.4","91.2","76.0","73.62K","-12.74%"
